$GPGGA,193612.000,3713.9740,N,08025.5432,W,1,07,1.02,629.2,M,-32.8,M,,*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193612.000,A,3713.9740,N,08025.5432,W,2.38,229.69,041019,,,A*73,,,,,,,
$GPVTG,229.69,T,,M,2.38,N,4.41,K,A*33,,,,,,,,,,
$GPGGA,193613.000,3713.9738,N,08025.5439,W,1,07,1.02,629.2,M,-32.8,M,,*59,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193613.000,A,3713.9738,N,08025.5439,W,2.94,234.56,041019,,,A*70,,,,,,,
$GPVTG,234.56,T,,M,2.94,N,5.44,K,A*31,,,,,,,,,,
$GPGGA,193614.000,3713.9734,N,08025.5447,W,1,07,1.02,629.2,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193614.000,A,3713.9734,N,08025.5447,W,2.67,244.08,041019,,,A*72,,,,,,,
$GPVTG,244.08,T,,M,2.67,N,4.94,K,A*3D,,,,,,,,,,
$GPGGA,193615.000,3713.9731,N,08025.5454,W,1,07,1.02,629.3,M,-32.8,M,,*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,29,15,54,045,40,20,52,312,39,24,45,136,29*72
$GPGSV,3,2,10,51,38,219,36,10,28,294,35,13,20,046,24,29,09,195,16*77
$GPGSV,3,3,10,05,04,094,23,27,,,35*46,,,,,,,,
$GPRMC,193615.000,A,3713.9731,N,08025.5454,W,2.47,236.58,041019,,,A*76,,,,,,,
$GPVTG,236.58,T,,M,2.47,N,4.59,K,A*3E,,,,,,,,,,
$GPGGA,193616.000,3713.9726,N,08025.5460,W,1,07,1.02,629.3,M,-32.8,M,,*5E,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193616.000,A,3713.9726,N,08025.5460,W,3.43,215.31,041019,,,A*7F,,,,,,,
$GPVTG,215.31,T,,M,3.43,N,6.36,K,A*3E,,,,,,,,,,
$GPGGA,193617.000,3713.9724,N,08025.5467,W,1,07,1.02,629.4,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193617.000,A,3713.9724,N,08025.5467,W,2.73,229.53,041019,,,A*72,,,,,,,
$GPVTG,229.53,T,,M,2.73,N,5.05,K,A*34,,,,,,,,,,
$GPGGA,193618.000,3713.9723,N,08025.5474,W,1,07,1.02,629.4,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193618.000,A,3713.9723,N,08025.5474,W,2.24,246.16,041019,,,A*72,,,,,,,
$GPVTG,246.16,T,,M,2.24,N,4.16,K,A*3D,,,,,,,,,,
$GPGGA,193619.000,3713.9721,N,08025.5480,W,1,07,1.02,629.5,M,-32.8,M,,*5E,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193619.000,A,3713.9721,N,08025.5480,W,2.68,236.21,041019,,,A*71,,,,,,,
$GPVTG,236.21,T,,M,2.68,N,4.97,K,A*3F,,,,,,,,,,
$GPGGA,193620.000,3713.9717,N,08025.5487,W,1,07,1.02,629.6,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,23,15,54,045,38,20,52,312,40,24,45,136,31*70
$GPGSV,3,2,10,51,38,219,36,10,28,294,33,13,20,046,23,29,09,195,16*76
$GPGSV,3,3,10,05,04,094,37,27,,,33*45,,,,,,,,
$GPRMC,193620.000,A,3713.9717,N,08025.5487,W,2.03,271.54,041019,,,A*75,,,,,,,
$GPVTG,271.54,T,,M,2.03,N,3.76,K,A*3B,,,,,,,,,,
$GPGGA,193621.000,3713.9714,N,08025.5494,W,1,07,1.02,629.6,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193621.000,A,3713.9714,N,08025.5494,W,2.35,245.49,041019,,,A*7B,,,,,,,
$GPVTG,245.49,T,,M,2.35,N,4.35,K,A*35,,,,,,,,,,
$GPGGA,193622.000,3713.9712,N,08025.5502,W,1,07,1.02,629.7,M,-32.8,M,,*5F,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193622.000,A,3713.9712,N,08025.5502,W,2.52,255.13,041019,,,A*7F,,,,,,,
$GPVTG,255.13,T,,M,2.52,N,4.67,K,A*3D,,,,,,,,,,
$GPGGA,193623.000,3713.9708,N,08025.5509,W,1,07,1.02,629.8,M,-32.8,M,,*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193623.000,A,3713.9708,N,08025.5509,W,2.32,234.69,041019,,,A*72,,,,,,,
$GPVTG,234.69,T,,M,2.32,N,4.31,K,A*32,,,,,,,,,,
$GPGGA,193624.000,3713.9702,N,08025.5516,W,1,07,1.02,629.9,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193624.000,A,3713.9702,N,08025.5516,W,3.47,213.70,041019,,,A*7F,,,,,,,
$GPVTG,213.70,T,,M,3.47,N,6.42,K,A*3A,,,,,,,,,,
$GPGGA,193625.000,3713.9694,N,08025.5522,W,1,07,1.02,629.9,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,23,15,54,045,40,20,52,312,41,24,45,136,27*79
$GPGSV,3,2,10,51,38,219,38,10,28,294,29,13,20,046,22,29,09,195,15*71
$GPGSV,3,3,10,05,03,094,18,27,,,29*44,,,,,,,,
$GPRMC,193625.000,A,3713.9694,N,08025.5522,W,3.11,219.41,041019,,,A*7C,,,,,,,
$GPVTG,219.41,T,,M,3.11,N,5.77,K,A*34,,,,,,,,,,
$GPGGA,193626.000,3713.9688,N,08025.5527,W,1,07,1.02,630.0,M,-32.8,M,,*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193626.000,A,3713.9688,N,08025.5527,W,2.43,224.18,041019,,,A*73,,,,,,,
$GPVTG,224.18,T,,M,2.43,N,4.50,K,A*34,,,,,,,,,,
$GPGGA,193627.000,3713.9685,N,08025.5533,W,1,07,1.02,630.1,M,-32.8,M,,*59,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193627.000,A,3713.9685,N,08025.5533,W,2.77,227.96,041019,,,A*78,,,,,,,
$GPVTG,227.96,T,,M,2.77,N,5.14,K,A*37,,,,,,,,,,
$GPGGA,193628.000,3713.9679,N,08025.5540,W,1,07,1.02,630.2,M,-32.8,M,,*52,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193628.000,A,3713.9679,N,08025.5540,W,2.38,246.35,041019,,,A*75,,,,,,,
$GPVTG,246.35,T,,M,2.38,N,4.41,K,A*33,,,,,,,,,,
$GPGGA,193629.000,3713.9676,N,08025.5546,W,1,07,1.02,630.4,M,-32.8,M,,*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193629.000,A,3713.9676,N,08025.5546,W,2.27,236.16,041019,,,A*75,,,,,,,
$GPVTG,236.16,T,,M,2.27,N,4.21,K,A*3D,,,,,,,,,,
$GPGGA,193630.000,3713.9672,N,08025.5552,W,1,07,1.02,630.5,M,-32.8,M,,*54,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,26,15,54,045,39,20,52,312,41,24,45,136,29*7C
$GPGSV,3,2,10,51,38,219,40,10,28,294,34,13,20,046,20,29,09,195,17*72
$GPGSV,3,3,10,05,03,094,16,27,,,25*46,,,,,,,,
$GPRMC,193630.000,A,3713.9672,N,08025.5552,W,2.35,245.41,041019,,,A*79,,,,,,,
$GPVTG,245.41,T,,M,2.35,N,4.36,K,A*3E,,,,,,,,,,
$GPGGA,193631.000,3713.9670,N,08025.5560,W,1,07,1.02,630.7,M,-32.8,M,,*54,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193631.000,A,3713.9670,N,08025.5560,W,2.70,231.06,041019,,,A*7A,,,,,,,
$GPVTG,231.06,T,,M,2.70,N,5.00,K,A*3B,,,,,,,,,,
$GPGGA,193632.000,3713.9666,N,08025.5567,W,1,07,1.02,630.9,M,-32.8,M,,*59,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193632.000,A,3713.9666,N,08025.5567,W,2.42,242.92,041019,,,A*71,,,,,,,
$GPVTG,242.92,T,,M,2.42,N,4.48,K,A*3E,,,,,,,,,,
$GPGGA,193633.000,3713.9662,N,08025.5574,W,1,07,1.02,631.1,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193633.000,A,3713.9662,N,08025.5574,W,2.93,232.34,041019,,,A*71,,,,,,,
$GPVTG,232.34,T,,M,2.93,N,5.43,K,A*33,,,,,,,,,,
$GPGGA,193634.000,3713.9659,N,08025.5582,W,1,07,1.02,631.2,M,-32.8,M,,*52,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193634.000,A,3713.9659,N,08025.5582,W,2.97,240.59,041019,,,A*7D,,,,,,,
$GPVTG,240.59,T,,M,2.97,N,5.51,K,A*3A,,,,,,,,,,
$GPGGA,193635.000,3713.9656,N,08025.5592,W,1,07,1.02,631.3,M,-32.8,M,,*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,23,15,54,045,38,20,52,312,41,24,45,136,34*74
$GPGSV,3,2,10,51,38,219,39,10,28,294,35,13,20,046,19,29,09,195,17*77
$GPGSV,3,3,10,05,03,094,17,27,,,23*41,,,,,,,,
$GPRMC,193635.000,A,3713.9656,N,08025.5592,W,2.95,244.99,041019,,,A*78,,,,,,,
$GPVTG,244.99,T,,M,2.95,N,5.47,K,A*37,,,,,,,,,,
$GPGGA,193636.000,3713.9653,N,08025.5601,W,1,07,1.02,631.5,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193636.000,A,3713.9653,N,08025.5601,W,2.85,246.77,041019,,,A*74,,,,,,,
$GPVTG,246.77,T,,M,2.85,N,5.28,K,A*3D,,,,,,,,,,
$GPGGA,193637.000,3713.9651,N,08025.5610,W,1,07,1.02,631.5,M,-32.8,M,,*56,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193637.000,A,3713.9651,N,08025.5610,W,2.37,241.08,041019,,,A*71,,,,,,,
$GPVTG,241.08,T,,M,2.37,N,4.39,K,A*3A,,,,,,,,,,
$GPGGA,193638.000,3713.9649,N,08025.5617,W,1,07,1.02,631.6,M,-32.8,M,,*54,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193638.000,A,3713.9649,N,08025.5617,W,2.17,239.83,041019,,,A*7E,,,,,,,
$GPVTG,239.83,T,,M,2.17,N,4.02,K,A*3C,,,,,,,,,,
$GPGGA,193639.000,3713.9646,N,08025.5624,W,1,07,1.02,631.7,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193639.000,A,3713.9646,N,08025.5624,W,2.49,241.79,041019,,,A*71,,,,,,,
$GPVTG,241.79,T,,M,2.49,N,4.61,K,A*38,,,,,,,,,,
$GPGGA,193640.000,3713.9644,N,08025.5632,W,1,07,1.02,631.8,M,-32.8,M,,*5F,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,270,27,15,54,045,37,20,53,312,40,24,45,136,38*72
$GPGSV,3,2,10,51,38,219,40,10,28,294,34,13,20,046,22,27,15,310,21*79
$GPGSV,3,3,10,29,09,195,18,05,03,094,17*73,,,,,,,,
$GPRMC,193640.000,A,3713.9644,N,08025.5632,W,2.27,249.77,041019,,,A*74,,,,,,,
$GPVTG,249.77,T,,M,2.27,N,4.21,K,A*32,,,,,,,,,,
$GPGGA,193641.000,3713.9640,N,08025.5641,W,1,07,1.02,631.9,M,-32.8,M,,*5F,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193641.000,A,3713.9640,N,08025.5641,W,2.89,243.89,041019,,,A*7A,,,,,,,
$GPVTG,243.89,T,,M,2.89,N,5.36,K,A*3A,,,,,,,,,,
$GPGGA,193642.000,3713.9638,N,08025.5649,W,1,07,1.02,631.9,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193642.000,A,3713.9638,N,08025.5649,W,2.60,238.05,041019,,,A*71,,,,,,,
$GPVTG,238.05,T,,M,2.60,N,4.82,K,A*3B,,,,,,,,,,
$GPGGA,193643.000,3713.9633,N,08025.5658,W,1,07,1.02,632.0,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193643.000,A,3713.9633,N,08025.5658,W,2.89,239.05,041019,,,A*7D,,,,,,,
$GPVTG,239.05,T,,M,2.89,N,5.35,K,A*30,,,,,,,,,,
$GPGGA,193644.000,3713.9628,N,08025.5667,W,1,07,1.02,631.9,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193644.000,A,3713.9628,N,08025.5667,W,2.73,238.66,041019,,,A*7D,,,,,,,
$GPVTG,238.66,T,,M,2.73,N,5.05,K,A*32,,,,,,,,,,
$GPGGA,193645.000,3713.9624,N,08025.5675,W,1,07,1.02,632.0,M,-32.8,M,,*54,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,11,21,74,270,32,15,54,045,35,20,53,312,40,24,45,135,35*7B
$GPGSV,3,2,11,51,38,219,40,10,28,294,29,13,20,046,19,27,15,310,25*78
$GPGSV,3,3,11,29,09,195,23,05,03,094,16,32,,,36*7F,,,,
$GPRMC,193645.000,A,3713.9624,N,08025.5675,W,2.53,240.50,041019,,,A*7B,,,,,,,
$GPVTG,240.50,T,,M,2.53,N,4.69,K,A*31,,,,,,,,,,
$GPGGA,193646.000,3713.9619,N,08025.5683,W,1,07,1.02,631.9,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193646.000,A,3713.9619,N,08025.5683,W,2.46,240.89,041019,,,A*7F,,,,,,,
$GPVTG,240.89,T,,M,2.46,N,4.57,K,A*3C,,,,,,,,,,
$GPGGA,193647.000,3713.9614,N,08025.5691,W,1,07,1.02,631.9,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193647.000,A,3713.9614,N,08025.5691,W,2.54,239.62,041019,,,A*78,,,,,,,
$GPVTG,239.62,T,,M,2.54,N,4.71,K,A*30,,,,,,,,,,
$GPGGA,193648.000,3713.9608,N,08025.5700,W,1,07,1.02,631.7,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193648.000,A,3713.9608,N,08025.5700,W,2.43,238.88,041019,,,A*70,,,,,,,
$GPVTG,238.88,T,,M,2.43,N,4.50,K,A*30,,,,,,,,,,
$GPGGA,193649.000,3713.9603,N,08025.5708,W,1,07,1.02,631.6,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193649.000,A,3713.9603,N,08025.5708,W,2.19,241.35,041019,,,A*75,,,,,,,
$GPVTG,241.35,T,,M,2.19,N,4.07,K,A*35,,,,,,,,,,
$GPGGA,193650.000,3713.9599,N,08025.5716,W,1,07,1.02,631.5,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,11,21,74,270,33,15,54,045,36,20,53,312,41,24,45,135,36*7B
$GPGSV,3,2,11,51,38,219,40,10,28,294,26,13,20,046,18,27,15,310,25*76
$GPGSV,3,3,11,29,09,195,33,05,03,094,15,32,,,36*7D,,,,
$GPRMC,193650.000,A,3713.9599,N,08025.5716,W,2.75,240.12,041019,,,A*7C,,,,,,,
$GPVTG,240.12,T,,M,2.75,N,5.10,K,A*3C,,,,,,,,,,
$GPGGA,193651.000,3713.9595,N,08025.5724,W,2,07,1.02,631.5,M,-32.8,M,0000,0000*58,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193651.000,A,3713.9595,N,08025.5724,W,2.35,241.04,041019,,,D*77,,,,,,,
$GPVTG,241.04,T,,M,2.35,N,4.35,K,D*3D,,,,,,,,,,
$GPGGA,193652.000,3713.9592,N,08025.5733,W,2,07,1.02,631.5,M,-32.8,M,0000,0000*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193652.000,A,3713.9592,N,08025.5733,W,2.79,240.88,041019,,,D*78,,,,,,,
$GPVTG,240.88,T,,M,2.79,N,5.16,K,D*30,,,,,,,,,,
$GPGGA,193653.000,3713.9589,N,08025.5740,W,2,07,1.02,631.5,M,-32.8,M,0000,0000*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193653.000,A,3713.9589,N,08025.5740,W,2.23,244.80,041019,,,D*74,,,,,,,
$GPVTG,244.80,T,,M,2.23,N,4.14,K,D*30,,,,,,,,,,
$GPGGA,193654.000,3713.9587,N,08025.5749,W,2,07,1.02,631.5,M,-32.8,M,0000,0000*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193654.000,A,3713.9587,N,08025.5749,W,2.54,244.26,041019,,,D*78,,,,,,,
$GPVTG,244.26,T,,M,2.54,N,4.71,K,D*3F,,,,,,,,,,
$GPGGA,193655.000,3713.9584,N,08025.5757,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,11,21,74,270,33,15,54,045,35,20,53,312,41,24,45,135,39*77
$GPGSV,3,2,11,51,38,219,38,10,28,294,20,13,20,046,21,27,15,310,23*73
$GPGSV,3,3,11,29,09,195,24,05,03,094,15,32,,,31*7C,,,,
$GPRMC,193655.000,A,3713.9584,N,08025.5757,W,2.45,241.15,041019,,,D*70,,,,,,,
$GPVTG,241.15,T,,M,2.45,N,4.53,K,D*3A,,,,,,,,,,
$GPGGA,193656.000,3713.9581,N,08025.5764,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193656.000,A,3713.9581,N,08025.5764,W,2.37,242.57,041019,,,D*76,,,,,,,
$GPVTG,242.57,T,,M,2.37,N,4.39,K,D*36,,,,,,,,,,
$GPGGA,193657.000,3713.9577,N,08025.5773,W,2,07,1.02,631.8,M,-32.8,M,0000,0000*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193657.000,A,3713.9577,N,08025.5773,W,2.77,241.34,041019,,,D*7A,,,,,,,
$GPVTG,241.34,T,,M,2.77,N,5.13,K,D*3D,,,,,,,,,,
$GPGGA,193658.000,3713.9573,N,08025.5783,W,2,07,1.03,631.7,M,-32.8,M,0000,0000*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.03,0.83*00,,
$GPRMC,193658.000,A,3713.9573,N,08025.5783,W,2.98,243.90,041019,,,D*73,,,,,,,
$GPVTG,243.90,T,,M,2.98,N,5.52,K,D*35,,,,,,,,,,
$GPGGA,193659.000,3713.9568,N,08025.5793,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193659.000,A,3713.9568,N,08025.5793,W,3.03,241.62,041019,,,D*75,,,,,,,
$GPVTG,241.62,T,,M,3.03,N,5.62,K,D*3A,,,,,,,,,,
$GPGGA,193700.000,3713.9563,N,08025.5803,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,11,21,74,270,32,15,54,045,37,20,53,312,42,24,45,135,36*78
$GPGSV,3,2,11,51,38,219,34,10,28,294,23,13,20,046,20,27,15,310,25*7B
$GPGSV,3,3,11,29,09,195,31,05,03,095,12,32,,,24*7A,,,,
$GPRMC,193700.000,A,3713.9563,N,08025.5803,W,2.44,243.14,041019,,,D*74,,,,,,,
$GPVTG,243.14,T,,M,2.44,N,4.52,K,D*39,,,,,,,,,,
$GPGGA,193701.000,3713.9560,N,08025.5811,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193701.000,A,3713.9560,N,08025.5811,W,2.27,245.88,041019,,,D*73,,,,,,,
$GPVTG,245.88,T,,M,2.27,N,4.20,K,D*3A,,,,,,,,,,
$GPGGA,193702.000,3713.9556,N,08025.5819,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*52,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193702.000,A,3713.9556,N,08025.5819,W,2.49,247.68,041019,,,D*79,,,,,,,
$GPVTG,247.68,T,,M,2.49,N,4.62,K,D*38,,,,,,,,,,
$GPGGA,193703.000,3713.9552,N,08025.5828,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193703.000,A,3713.9552,N,08025.5828,W,2.56,243.57,041019,,,D*78,,,,,,,
$GPVTG,243.57,T,,M,2.56,N,4.74,K,D*39,,,,,,,,,,
$GPGGA,193704.000,3713.9549,N,08025.5836,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*56,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193704.000,A,3713.9549,N,08025.5836,W,2.10,245.84,041019,,,D*70,,,,,,,
$GPVTG,245.84,T,,M,2.10,N,3.89,K,D*36,,,,,,,,,,
$GPGGA,193705.000,3713.9546,N,08025.5844,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,11,21,74,270,32,15,54,045,35,20,53,312,42,24,45,135,38*74
$GPGSV,3,2,11,51,38,219,29,10,28,294,24,13,20,046,18,27,15,310,32*7D
$GPGSV,3,3,11,29,09,195,32,05,03,095,,32,,,29*77,,,,
$GPRMC,193705.000,A,3713.9546,N,08025.5844,W,2.11,239.61,041019,,,D*7A,,,,,,,
$GPVTG,239.61,T,,M,2.11,N,3.91,K,D*3E,,,,,,,,,,
$GPGGA,193706.000,3713.9543,N,08025.5851,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*5F,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193706.000,A,3713.9543,N,08025.5851,W,2.51,235.12,041019,,,D*74,,,,,,,
$GPVTG,235.12,T,,M,2.51,N,4.66,K,D*3D,,,,,,,,,,
$GPGGA,193707.000,3713.9538,N,08025.5859,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193707.000,A,3713.9538,N,08025.5859,W,2.54,236.25,041019,,,D*73,,,,,,,
$GPVTG,236.25,T,,M,2.54,N,4.71,K,D*39,,,,,,,,,,
$GPGGA,193708.000,3713.9536,N,08025.5867,W,2,07,1.02,631.6,M,-32.8,M,0000,0000*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193708.000,A,3713.9536,N,08025.5867,W,2.48,249.12,041019,,,D*7E,,,,,,,
$GPVTG,249.12,T,,M,2.48,N,4.59,K,D*32,,,,,,,,,,
$GPGGA,193709.000,3713.9533,N,08025.5875,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193709.000,A,3713.9533,N,08025.5875,W,2.11,243.51,041019,,,D*78,,,,,,,
$GPVTG,243.51,T,,M,2.11,N,3.90,K,D*31,,,,,,,,,,
$GPGGA,193710.000,3713.9530,N,08025.5882,W,2,07,1.02,631.8,M,-32.8,M,0000,0000*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,11,21,74,270,23,15,54,046,36,20,53,312,42,24,45,135,37*7B
$GPGSV,3,2,11,51,38,219,32,10,28,294,28,13,20,046,19,27,15,310,28*71
$GPGSV,3,3,11,29,09,195,28,05,03,095,,32,,,33*77,,,,
$GPRMC,193710.000,A,3713.9530,N,08025.5882,W,2.17,244.50,041019,,,D*7B,,,,,,,
$GPVTG,244.50,T,,M,2.17,N,4.02,K,D*3D,,,,,,,,,,
$GPGGA,193711.000,3713.9525,N,08025.5890,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*54,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193711.000,A,3713.9525,N,08025.5890,W,2.27,235.31,041019,,,D*7F,,,,,,,
$GPVTG,235.31,T,,M,2.27,N,4.20,K,D*3F,,,,,,,,,,
$GPGGA,193712.000,3713.9522,N,08025.5897,W,2,07,1.02,631.7,M,-32.8,M,0000,0000*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193712.000,A,3713.9522,N,08025.5897,W,2.47,241.17,041019,,,D*7D,,,,,,,
$GPVTG,241.17,T,,M,2.47,N,4.58,K,D*31,,,,,,,,,,
